Row Type,CTID,CTDL Type,CTDL Type Label,Name,Description,Finder ID,Last Updated,Owned By/Offered By,Start Date,End Date,Acting Agent - Name,Acting Agent - URL,Instrument - Name,Instrument - URL,Evidence of Action,Object (Action Recipient) - Name,Object (Action Recipient) - URL,Object (Action Recipient) - Description,Object (Action Recipient) - Provider - Name,Object (Action Recipient) - Provider - URL,Finder Detail Page,Registry URI
Resource,ce-596f5bd3-ad5f-49d0-9411-665f2a64178c,CredentialingAction,Accredit Action,Certification for Principles of Health Promo-WIN Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",1568,"Aug 16, 2024 3:21 PM",Quality Matters,2022-04-20,2027-04-20,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Principles of Health Promo-WIN,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/1568,https://credentialengineregistry.org/resources/ce-596f5bd3-ad5f-49d0-9411-665f2a64178c
Resource,ce-f457f73a-395e-4bfd-aa42-50a79baeb362,CredentialingAction,Accredit Action,Certification for Bilingual Oral Language Assessment & Development Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",200,"Aug 16, 2024 3:14 PM",Quality Matters,2020-03-23,2025-03-23,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Bilingual Oral Language Assessment & Development,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/200,https://credentialengineregistry.org/resources/ce-f457f73a-395e-4bfd-aa42-50a79baeb362
Resource,ce-0064bb11-7830-4f95-9be9-eeb399873dcc,CredentialingAction,Accredit Action,Certification for Literacy Interventions for Diverse Populations Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",189,"Aug 16, 2024 3:14 PM",Quality Matters,2019-07-02,2024-07-02,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Literacy Interventions for Diverse Populations,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/189,https://credentialengineregistry.org/resources/ce-0064bb11-7830-4f95-9be9-eeb399873dcc
Resource,ce-fdd5e0f9-ed20-4a23-8a0f-3e8ce86b9ac1,CredentialingAction,Accredit Action,Certification for Teaching Children with Challenging Behaviors Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",3690,"Aug 16, 2024 3:14 PM",Quality Matters,2021-12-13,2026-12-13,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Teaching Children with Challenging Behaviors,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/3690,https://credentialengineregistry.org/resources/ce-fdd5e0f9-ed20-4a23-8a0f-3e8ce86b9ac1
Resource,ce-b0388777-7282-42c6-9cb8-577f83a69858,CredentialingAction,Accredit Action,Certification for Nutrition for Exercise and Sports Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",1483,"Aug 16, 2024 3:10 PM",Quality Matters,2022-02-20,2027-02-20,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Nutrition for Exercise and Sports,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/1483,https://credentialengineregistry.org/resources/ce-b0388777-7282-42c6-9cb8-577f83a69858
Resource,ce-e6faf215-a866-4931-ba80-a804225a9880,CredentialingAction,Accredit Action,Certification for Social & Cultural Studies of Education Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",3017,"Aug 16, 2024 3:09 PM",Quality Matters,2019-06-17,2024-06-17,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Social & Cultural Studies of Education,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/3017,https://credentialengineregistry.org/resources/ce-e6faf215-a866-4931-ba80-a804225a9880
Resource,ce-13867270-fa02-4005-8d34-34e0b05390bb,CredentialingAction,Accredit Action,Certification for Concepts in Finance and Economics Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",105,"Aug 16, 2024 2:58 PM",Quality Matters,2019-04-04,2024-04-04,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Concepts in Finance and Economics,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/105,https://credentialengineregistry.org/resources/ce-13867270-fa02-4005-8d34-34e0b05390bb
Resource,ce-08ce54c0-a858-43ee-a221-bf2875abb64f,CredentialingAction,Accredit Action,Certification for Health Assessment for the RN Course at Texas A & M University-College Station,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",369,"Aug 16, 2024 10:10 PM",Quality Matters,2019-09-11,2024-09-11,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Health Assessment for the RN,,,Texas A and M University-College Station,https://credentialfinder.org/organization/8698/Texas_A_and_M_University-College_Station,https://credentialfinder.org/CredentialingAction/369,https://credentialengineregistry.org/resources/ce-08ce54c0-a858-43ee-a221-bf2875abb64f
Resource,ce-47257589-0bd4-49bd-9ac1-59f81bff2972,CredentialingAction,Accredit Action,Certification for Learning in a Global Context I Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",3079,"Aug 16, 2024 10:05 PM",Quality Matters,2019-09-18,2024-09-18,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Learning in a Global Context I,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/3079,https://credentialengineregistry.org/resources/ce-47257589-0bd4-49bd-9ac1-59f81bff2972
Resource,ce-9d97b027-96c4-4f17-9b92-b822f72d5a11,CredentialingAction,Accredit Action,Certification for Classroom & Behavior Management of Exceptional Children Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",2680,"Aug 16, 2024 6:08 PM",Quality Matters,2023-08-25,2028-08-25,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Classroom & Behavior Management of Exceptional Children,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/2680,https://credentialengineregistry.org/resources/ce-9d97b027-96c4-4f17-9b92-b822f72d5a11
Resource,ce-ef9b0b47-7ef7-4867-b33b-708d5074d7e7,CredentialingAction,Accredit Action,Certification for Professional Counseling Ethics and Legislation Issues Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",1762,"Aug 16, 2024 5:47 PM",Quality Matters,2022-03-18,2027-03-18,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Professional Counseling Ethics and Legislation Issues,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/1762,https://credentialengineregistry.org/resources/ce-ef9b0b47-7ef7-4867-b33b-708d5074d7e7
Resource,ce-398b8525-31ff-4cb0-96c1-2a157716324c,CredentialingAction,Accredit Action,Certification for Administration of School Facilities and Finance Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",2499,"Aug 16, 2024 5:44 PM",Quality Matters,2023-05-05,2028-05-05,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Administration of School Facilities and Finance,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/2499,https://credentialengineregistry.org/resources/ce-398b8525-31ff-4cb0-96c1-2a157716324c
Resource,ce-c5530030-e3e5-4642-a566-4a389c032643,CredentialingAction,Accredit Action,Certification for Human Growth & Development Across the Lifespan Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",4517,"Aug 16, 2024 4:09 PM",Quality Matters,2023-01-13,2028-01-13,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Human Growth & Development Across the Lifespan,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/4517,https://credentialengineregistry.org/resources/ce-c5530030-e3e5-4642-a566-4a389c032643
Resource,ce-7a47da0b-bdc7-44fa-a163-a61dd02d4b71,CredentialingAction,Accredit Action,Certification for American Literature to the Civil War Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",1428,"Aug 16, 2024 4:07 PM",Quality Matters,2022-01-19,2027-01-19,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,American Literature to the Civil War,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/1428,https://credentialengineregistry.org/resources/ce-7a47da0b-bdc7-44fa-a163-a61dd02d4b71
Resource,ce-65da0a1a-bc9e-425b-9d49-daaf81527279,CredentialingAction,Accredit Action,Certification for Human Resources Management in Public Administration Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",5286,"Aug 16, 2024 4:03 PM",Quality Matters,2023-04-03,2028-04-03,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Human Resources Management in Public Administration,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/5286,https://credentialengineregistry.org/resources/ce-65da0a1a-bc9e-425b-9d49-daaf81527279
Resource,ce-ff148da0-813f-4733-9dbf-4fc08d4e93b1,CredentialingAction,Accredit Action,Certification for Language and Literacy Disorders in Children Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",3630,"Aug 16, 2024 4:01 PM",Quality Matters,2022-03-15,2027-03-15,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Language and Literacy Disorders in Children,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/3630,https://credentialengineregistry.org/resources/ce-ff148da0-813f-4733-9dbf-4fc08d4e93b1
Resource,ce-a8499646-ccf9-4393-86d0-33af88dd88c1,CredentialingAction,Accredit Action,Certification for Systems Engineering/Petroleum Engineering/Engineering Economics Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",4613,"Aug 16, 2024 3:54 PM",Quality Matters,2023-06-06,2028-06-06,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Systems Engineering/Petroleum Engineering/Engineering Economics,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/4613,https://credentialengineregistry.org/resources/ce-a8499646-ccf9-4393-86d0-33af88dd88c1
Resource,ce-a0d7a837-1049-4dea-8626-131675499c83,CredentialingAction,Accredit Action,Certification for Survey of Public Administration & Public Affairs Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",4055,"Aug 16, 2024 3:52 PM",Quality Matters,2020-06-17,2025-06-17,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Survey of Public Administration & Public Affairs,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/4055,https://credentialengineregistry.org/resources/ce-a0d7a837-1049-4dea-8626-131675499c83
Resource,ce-7181e605-4ca2-4939-b989-bec882e48ba5,CredentialingAction,Accredit Action,Certification for Principles of Instructional Design & Learning Theories Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",3589,"Aug 16, 2024 3:51 PM",Quality Matters,2021-08-11,2026-08-11,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Principles of Instructional Design & Learning Theories,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/3589,https://credentialengineregistry.org/resources/ce-7181e605-4ca2-4939-b989-bec882e48ba5
Resource,ce-e71afd59-971b-420f-b67f-269f7bfddb58,CredentialingAction,Accredit Action,Certification for Foundations of the Criminal Justice System Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",5229,"Aug 16, 2024 3:49 PM",Quality Matters,2023-03-08,2028-03-08,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Foundations of the Criminal Justice System,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/5229,https://credentialengineregistry.org/resources/ce-e71afd59-971b-420f-b67f-269f7bfddb58
Resource,ce-2efd1c67-6e36-46bb-b2b3-2ec953bcd94b,CredentialingAction,Accredit Action,Certification for Crisis Intervention in the School Setting Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",4586,"Aug 16, 2024 3:40 PM",Quality Matters,2023-01-06,2028-01-06,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Crisis Intervention in the School Setting,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/4586,https://credentialengineregistry.org/resources/ce-2efd1c67-6e36-46bb-b2b3-2ec953bcd94b
Resource,ce-5a506a7f-99e8-4aa2-ba40-a0ee99856dac,CredentialingAction,Accredit Action,Certification for Appraisal Techniques in Child & Adolescent Counseling Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",1688,"Aug 16, 2024 3:35 PM",Quality Matters,2022-03-01,2027-03-01,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Appraisal Techniques in Child & Adolescent Counseling,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/1688,https://credentialengineregistry.org/resources/ce-5a506a7f-99e8-4aa2-ba40-a0ee99856dac
Resource,ce-23aba634-cd02-4e1c-a339-0336290524d4,CredentialingAction,Accredit Action,Certification for Data Driven Decision Making in Education Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",4946,"Aug 16, 2024 3:31 PM",Quality Matters,2019-06-28,2024-06-28,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Data Driven Decision Making in Education,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/4946,https://credentialengineregistry.org/resources/ce-23aba634-cd02-4e1c-a339-0336290524d4
Resource,ce-a62fd6ae-5e3a-4328-8d81-2d6119b39ae8,CredentialingAction,Accredit Action,Certification for Crime and Criminal Justice after Disasters Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",262,"Aug 16, 2024 3:28 PM",Quality Matters,2019-09-13,2024-09-13,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Crime and Criminal Justice after Disasters,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/262,https://credentialengineregistry.org/resources/ce-a62fd6ae-5e3a-4328-8d81-2d6119b39ae8
Resource,ce-c1e00ac4-fa13-49af-a443-7015e65bfda4,CredentialingAction,Accredit Action,Certification for Survey of Nonprofit Leadership and Management  Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",864,"Aug 16, 2024 3:20 PM",Quality Matters,2020-11-29,2025-11-29,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Survey of Nonprofit Leadership and Management,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/864,https://credentialengineregistry.org/resources/ce-c1e00ac4-fa13-49af-a443-7015e65bfda4
Resource,ce-a29fde36-bfda-40a6-bb34-e5b3771ee5aa,CredentialingAction,Accredit Action,Certification for Teaching English as a Second Language Course at Texas A & M International University,"This course has met QM Course Design Standards for QM Higher Education Course Certification at a level of 85% or greater in a third-party peer review process by a review team that includes a subject matter expert and reviewers certified to evaluate online course design. This certification is valid for three years. Recertification allows the original QM Certification to be extended for up to three more years. The certification is provided to the specific course reviewed, identified by Course Name, Number, Subject, and Representative, as shown in the Quality Matters Certified Course Registry.",187,"Aug 16, 2024 3:14 PM",Quality Matters,2019-08-15,2024-08-15,Quality Matters,https://credentialfinder.org/organization/314,QM Higher Education Course Certification,https://credentialfinder.org/Credential/56309/qm-higher-education-course-certification,https://www.qualitymatters.org/reviews-certifications/qm-certified-courses,Teaching English as a Second Language,,,Texas A & M International University,https://credentialfinder.org/organization/5089/Texas_A_-_M_International_University,https://credentialfinder.org/CredentialingAction/187,https://credentialengineregistry.org/resources/ce-a29fde36-bfda-40a6-bb34-e5b3771ee5aa
